Trem_,Veículo_,Rodeiro Veículo_,Média Rolamento Esquerdo Trem (°C)_delta,Média Rolamento Direito Trem (°C)_delta,DP Rolamento Esquerdo Trem (°C)_delta,DP Rolamento Direito Trem (°C)_delta,Rolamento Esquerdo vagão (°C)_delta,Rolamento Direito vagão (°C)_delta,Média Roda Esquerda Trem (°C)_delta,Média Roda Direita Trem (°C)_delta,DP Roda Esquerda Trem (°C)_delta,DP Roda Direita Trem (°C)_delta,Roda Esquerda vagão (°C)_delta,Roda Direita vagão (°C)_delta
NGF0711,735603,1,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,7,8,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735603,2,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,10,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735603,3,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,7,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735603,4,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,10,13,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735604,1,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,14,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735604,2,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,14,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735604,3,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,15,5,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735604,4,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,14,8,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735655,1,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,8,14,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735655,2,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,17,11,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735655,3,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,9,8,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735655,4,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,9,11,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735656,1,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,9,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735656,2,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,13,8,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735656,3,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,8,7,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735656,4,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,8,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735691,1,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,7,15,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735691,2,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,19,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735691,3,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,23,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735691,4,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,12,15,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735692,1,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,8,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735692,2,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,7,15,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735692,3,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,15,25,0.0,0.0,0.0,0.0,0.0,0.0
NGF0711,735692,4,6.9399999999999995,8.739999999999998,2.33,2.6700000000000004,12,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735039,1,7.49,8.68,1.7600000000000002,1.8199999999999998,7,15,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735039,2,7.49,8.68,1.7600000000000002,1.8199999999999998,12,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735039,3,7.49,8.68,1.7600000000000002,1.8199999999999998,8,22,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735039,4,7.49,8.68,1.7600000000000002,1.8199999999999998,11,15,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735040,1,7.49,8.68,1.7600000000000002,1.8199999999999998,8,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735040,2,7.49,8.68,1.7600000000000002,1.8199999999999998,9,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735040,3,7.49,8.68,1.7600000000000002,1.8199999999999998,11,13,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735040,4,7.49,8.68,1.7600000000000002,1.8199999999999998,13,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735237,1,7.49,8.68,1.7600000000000002,1.8199999999999998,11,11,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735237,2,7.49,8.68,1.7600000000000002,1.8199999999999998,8,14,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735237,3,7.49,8.68,1.7600000000000002,1.8199999999999998,10,13,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735237,4,7.49,8.68,1.7600000000000002,1.8199999999999998,13,18,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735238,1,7.49,8.68,1.7600000000000002,1.8199999999999998,10,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735238,2,7.49,8.68,1.7600000000000002,1.8199999999999998,8,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735238,3,7.49,8.68,1.7600000000000002,1.8199999999999998,14,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735238,4,7.49,8.68,1.7600000000000002,1.8199999999999998,11,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735375,1,7.49,8.68,1.7600000000000002,1.8199999999999998,8,18,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735375,2,7.49,8.68,1.7600000000000002,1.8199999999999998,8,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735375,3,7.49,8.68,1.7600000000000002,1.8199999999999998,9,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735375,4,7.49,8.68,1.7600000000000002,1.8199999999999998,9,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735376,1,7.49,8.68,1.7600000000000002,1.8199999999999998,10,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735376,2,7.49,8.68,1.7600000000000002,1.8199999999999998,12,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735376,3,7.49,8.68,1.7600000000000002,1.8199999999999998,15,17,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735376,4,7.49,8.68,1.7600000000000002,1.8199999999999998,13,13,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735701,1,7.49,8.68,1.7600000000000002,1.8199999999999998,9,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735701,2,7.49,8.68,1.7600000000000002,1.8199999999999998,9,18,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735701,3,7.49,8.68,1.7600000000000002,1.8199999999999998,10,13,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735701,4,7.49,8.68,1.7600000000000002,1.8199999999999998,7,11,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735702,1,7.49,8.68,1.7600000000000002,1.8199999999999998,8,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735702,2,7.49,8.68,1.7600000000000002,1.8199999999999998,10,8,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735702,3,7.49,8.68,1.7600000000000002,1.8199999999999998,12,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0713,735702,4,7.49,8.68,1.7600000000000002,1.8199999999999998,9,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735000,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,6,2,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735000,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,1,16,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735000,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,3,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735000,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,1,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735123,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,2,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735123,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,7,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735123,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,3,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735123,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,5,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735124,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,12,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735124,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,10,11,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735124,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,6,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735124,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735167,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735167,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,3,5,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735167,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,3,3,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735167,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,7,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735168,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,3,3,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735168,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735168,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,1,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735168,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,10,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735195,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,5,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735195,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,7,5,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735195,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,2,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735195,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,3,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735196,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,5,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735196,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735196,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,6,5,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735196,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,6,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735221,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,3,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735221,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,2,2,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735221,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,7,1,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735221,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735222,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,3,5,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735222,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735222,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,3,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735222,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,11,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735301,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,2,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735301,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,3,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735301,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,7,3,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735301,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735302,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,5,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735302,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,7,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735302,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,2,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735302,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735475,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,24,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735475,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735475,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,20,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735475,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,20,25,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735507,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735507,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,7,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735507,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,3,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735507,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,3,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735508,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735508,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,6,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735508,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,3,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735508,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735581,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,3,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735581,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,5,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735581,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,17,14,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735581,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,3,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735582,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,2,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735582,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,3,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735582,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,7,2,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735582,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,3,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735723,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,2,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735723,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,4,3,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735723,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,3,3,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735723,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,5,3,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735724,1,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,11,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735724,2,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,25,22,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735724,3,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,3,2,0.0,0.0,0.0,0.0,0.0,0.0
NGF0761,735724,4,3.41,2.7799999999999994,2.6799999999999997,2.3200000000000003,8,23,0.0,0.0,0.0,0.0,0.0,0.0
NGF0801,735065,1,4.93,3.3200000000000003,1.29,0.03000000000000025,6,2,,,,,,
NGF0801,735065,2,4.93,3.3200000000000003,1.29,0.03000000000000025,5,3,,,,,,
NGF0801,735065,3,4.93,3.3200000000000003,1.29,0.03000000000000025,5,2,,,,,,
NGF0801,735065,4,4.93,3.3200000000000003,1.29,0.03000000000000025,5,2,,,,,,
NGF0801,735066,1,4.93,3.3200000000000003,1.29,0.03000000000000025,7,0,,,,,,
NGF0801,735066,2,4.93,3.3200000000000003,1.29,0.03000000000000025,6,3,,,,,,
NGF0801,735066,3,4.93,3.3200000000000003,1.29,0.03000000000000025,5,1,,,,,,
NGF0801,735066,4,4.93,3.3200000000000003,1.29,0.03000000000000025,4,7,,,,,,
NGF0803,735755,1,7.989999999999999,7.09,2.31,1.7400000000000002,11,8,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735755,2,7.989999999999999,7.09,2.31,1.7400000000000002,11,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735755,3,7.989999999999999,7.09,2.31,1.7400000000000002,12,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735755,4,7.989999999999999,7.09,2.31,1.7400000000000002,15,8,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735756,1,7.989999999999999,7.09,2.31,1.7400000000000002,10,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735756,2,7.989999999999999,7.09,2.31,1.7400000000000002,23,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735756,3,7.989999999999999,7.09,2.31,1.7400000000000002,13,7,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735756,4,7.989999999999999,7.09,2.31,1.7400000000000002,14,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735765,1,7.989999999999999,7.09,2.31,1.7400000000000002,9,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735765,2,7.989999999999999,7.09,2.31,1.7400000000000002,12,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735765,3,7.989999999999999,7.09,2.31,1.7400000000000002,9,7,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735765,4,7.989999999999999,7.09,2.31,1.7400000000000002,10,11,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735766,1,7.989999999999999,7.09,2.31,1.7400000000000002,11,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735766,2,7.989999999999999,7.09,2.31,1.7400000000000002,10,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735766,3,7.989999999999999,7.09,2.31,1.7400000000000002,9,8,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735766,4,7.989999999999999,7.09,2.31,1.7400000000000002,12,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735847,1,7.989999999999999,7.09,2.31,1.7400000000000002,14,14,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735847,2,7.989999999999999,7.09,2.31,1.7400000000000002,13,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735847,3,7.989999999999999,7.09,2.31,1.7400000000000002,10,7,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735847,4,7.989999999999999,7.09,2.31,1.7400000000000002,9,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735848,1,7.989999999999999,7.09,2.31,1.7400000000000002,8,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735848,2,7.989999999999999,7.09,2.31,1.7400000000000002,8,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735848,3,7.989999999999999,7.09,2.31,1.7400000000000002,9,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735848,4,7.989999999999999,7.09,2.31,1.7400000000000002,9,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735924,1,7.989999999999999,7.09,2.31,1.7400000000000002,6,14,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735924,2,7.989999999999999,7.09,2.31,1.7400000000000002,13,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735924,3,7.989999999999999,7.09,2.31,1.7400000000000002,15,17,0.0,0.0,0.0,0.0,0.0,0.0
NGF0803,735924,4,7.989999999999999,7.09,2.31,1.7400000000000002,16,18,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735089,1,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,5,9,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735089,2,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,7,20,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735089,3,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,12,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735089,4,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,12,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735090,1,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,19,8,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735090,2,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,9,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735090,3,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,6,13,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735090,4,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,12,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735315,1,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,5,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735315,2,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,7,13,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735315,3,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,7,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735315,4,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,5,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735316,1,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,7,7,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735316,2,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,14,14,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735316,3,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,12,8,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735316,4,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,12,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735454,1,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,9,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735454,2,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,6,7,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735454,3,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,8,8,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735454,4,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,8,7,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735651,1,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,15,13,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735651,2,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,6,5,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735651,3,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,5,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735651,4,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,10,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735652,1,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,7,3,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735652,2,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,10,19,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735652,3,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,11,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0809,735652,4,4.630000000000001,5.18,1.0699999999999994,1.5899999999999994,13,6,0.0,0.0,0.0,0.0,0.0,0.0
NGF0811,735009,1,11.85,10.99,3.1900000000000004,2.02,4,4,0.0,0.0,0.0,0.0,0.0,0.0
NGF0811,735009,2,11.85,10.99,3.1900000000000004,2.02,14,14,0.0,0.0,0.0,0.0,0.0,0.0
NGF0811,735009,3,11.85,10.99,3.1900000000000004,2.02,14,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0811,735009,4,11.85,10.99,3.1900000000000004,2.02,17,15,0.0,0.0,0.0,0.0,0.0,0.0
NGF0811,735010,1,11.85,10.99,3.1900000000000004,2.02,15,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0811,735010,2,11.85,10.99,3.1900000000000004,2.02,17,8,0.0,0.0,0.0,0.0,0.0,0.0
NGF0811,735010,3,11.85,10.99,3.1900000000000004,2.02,20,16,0.0,0.0,0.0,0.0,0.0,0.0
NGF0811,735010,4,11.85,10.99,3.1900000000000004,2.02,16,11,0.0,0.0,0.0,0.0,0.0,0.0
NGF0811,735019,1,11.85,10.99,3.1900000000000004,2.02,11,7,0.0,0.0,0.0,0.0,0.0,0.0
NGF0811,735019,2,11.85,10.99,3.1900000000000004,2.02,9,10,0.0,0.0,0.0,0.0,0.0,0.0
NGF0811,735019,3,11.85,10.99,3.1900000000000004,2.02,17,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0811,735019,4,11.85,10.99,3.1900000000000004,2.02,14,12,0.0,0.0,0.0,0.0,0.0,0.0
NGF0811,735020,1,11.85,10.99,3.1900000000000004,2.02,10,11,0.0,0.0,0.0,0.0,0.0,0.0
NGF0811,735020,2,11.85,10.99,3.1900000000000004,2.02,13,8,0.0,0.0,0.0,0.0,0.0,0.0
