Veículo;Posição;Data da Medição;Rodeiro Veículo;Rodeiro Composição;Equipamento;Trem;Média Rolamento Esquerdo (°C);Média Rolamento Direito (°C);DP Rolamento Esquerdo (°C);DP Rolamento Direito (°C);Rolamento Esquerdo (°C);Rolamento Direito (°C);Média Roda Esquerda (°C);Média Roda Direita (°C);DP Roda Esquerda (°C);DP Roda Direita (°C);Roda Esquerda (°C);Roda Direita (°C);Tipo;Carregado
734879;11;2022-05-11 03:08:44;2;46;P2-03 P2-03A KM144;NFG0320;12,83;11,58;4,86;4,92;15;8;;;;;;;V;1
734879;11;2022-05-11 03:08:44;1;45;P2-03 P2-03A KM144;NFG0320;12,83;11,58;4,86;4,92;10;17;;;;;;;V;1
734879;11;2022-05-11 04:11:49;4;48;P02-04 P02-05 KM114;NFG0320;16,1;15,06;3,67;3,38;22;13;;;;;;;V;1
734879;11;2022-05-11 04:11:49;3;47;P02-04 P02-05 KM114;NFG0320;16,1;15,06;3,67;3,38;17;14;;;;;;;V;1
734879;11;2022-05-11 04:11:49;2;46;P02-04 P02-05 KM114;NFG0320;16,1;15,06;3,67;3,38;19;18;;;;;;;V;1
734879;11;2022-05-11 04:11:49;1;45;P02-04 P02-05 KM114;NFG0320;16,1;15,06;3,67;3,38;17;21;;;;;;;V;1
734879;11;2022-05-11 05:37:09;4;48;P2-09 P2-08 KM64;NFG0320;15,83;14,99;4,15;3,52;21;11;;;;;;;V;1
734879;11;2022-05-11 05:37:09;3;47;P2-09 P2-08 KM64;NFG0320;15,83;14,99;4,15;3,52;17;14;;;;;;;V;1
734879;11;2022-05-11 05:37:09;2;46;P2-09 P2-08 KM64;NFG0320;15,83;14,99;4,15;3,52;22;19;;;;;;;V;1
734879;11;2022-05-11 05:37:09;1;45;P2-09 P2-08 KM64;NFG0320;15,83;14,99;4,15;3,52;20;17;;;;;;;V;1
734879;11;2022-05-11 06:10:38;4;48;P2-10 P2-11 KM 39.68;NFG0320;17,74;18,67;3,94;3,72;21;16;;;;;;;V;1
734879;11;2022-05-11 06:10:38;3;47;P2-10 P2-11 KM 39.68;NFG0320;17,74;18,67;3,94;3,72;19;19;;;;;;;V;1
734879;11;2022-05-11 06:10:38;2;46;P2-10 P2-11 KM 39.68;NFG0320;17,74;18,67;3,94;3,72;22;20;;;;;;;V;1
734879;11;2022-05-11 06:10:38;1;45;P2-10 P2-11 KM 39.68;NFG0320;17,74;18,67;3,94;3,72;20;23;;;;;;;V;1
734879;11;2022-05-11 06:29:47;4;48;P2-13 P2-12 KM21;NFG0320;27,75;23,78;6,46;4,46;36;18;101,28;104,56;29,55;28,87;61,0;81,0;V;1
734879;11;2022-05-11 06:29:47;3;47;P2-13 P2-12 KM21;NFG0320;27,75;23,78;6,46;4,46;32;24;101,28;104,56;29,55;28,87;125,0;116,0;V;1
734879;11;2022-05-11 06:29:47;2;46;P2-13 P2-12 KM21;NFG0320;27,75;23,78;6,46;4,46;37;30;101,28;104,56;29,55;28,87;81,0;128,0;V;1
734879;11;2022-05-11 06:29:47;1;45;P2-13 P2-12 KM21;NFG0320;27,75;23,78;6,46;4,46;36;27;101,28;104,56;29,55;28,87;102,0;109,0;V;1
734879;11;2022-05-11 08:04:29;4;48;WALDEMAR BRITO LINHA 1;NFG0320;24,96;25,29;4,23;4,03;28;24;;;;;;;V;1
734879;11;2022-05-11 08:04:29;3;47;WALDEMAR BRITO LINHA 1;NFG0320;24,96;25,29;4,23;4,03;28;24;;;;;;;V;1
734879;11;2022-05-11 08:04:29;2;46;WALDEMAR BRITO LINHA 1;NFG0320;24,96;25,29;4,23;4,03;28;26;;;;;;;V;1
734879;11;2022-05-11 08:04:29;1;45;WALDEMAR BRITO LINHA 1;NFG0320;24,96;25,29;4,23;4,03;26;26;;;;;;;V;1
734879;11;2022-05-11 11:23:35;4;48;MARIO BELO LINHA 2;NFG0320;18,01;17,87;3,71;3,7;20;20;;;;;;;V;1
734879;11;2022-05-11 11:23:35;3;47;MARIO BELO LINHA 2;NFG0320;18,01;17,87;3,71;3,7;18;19;;;;;;;V;1
734879;11;2022-05-11 11:23:35;2;46;MARIO BELO LINHA 2;NFG0320;18,01;17,87;3,71;3,7;24;19;;;;;;;V;1
734879;11;2022-05-11 11:23:35;1;45;MARIO BELO LINHA 2;NFG0320;18,01;17,87;3,71;3,7;21;23;;;;;;;V;1
734879;11;2022-05-12 05:32:29;4;48;MARIO BELO LINHA 2;NGF0921;9,86;10,72;4,62;4,97;17;24;;;;;;;V;0
734879;11;2022-05-12 05:32:29;3;47;MARIO BELO LINHA 2;NGF0921;9,86;10,72;4,62;4,97;10;7;;;;;;;V;0
734879;11;2022-05-12 05:32:29;2;46;MARIO BELO LINHA 2;NGF0921;9,86;10,72;4,62;4,97;14;13;;;;;;;V;0
734879;11;2022-05-12 05:32:29;1;45;MARIO BELO LINHA 2;NGF0921;9,86;10,72;4,62;4,97;14;17;;;;;;;V;0
734879;11;2022-05-12 08:13:12;4;48;ANDRADE PINTO;NGF0921;13,6;13,24;5,23;5,14;23;22;;;;;;;V;0
734879;11;2022-05-12 08:13:12;3;47;ANDRADE PINTO;NGF0921;13,6;13,24;5,23;5,14;14;9;;;;;;;V;0
734879;11;2022-05-12 08:13:12;2;46;ANDRADE PINTO;NGF0921;13,6;13,24;5,23;5,14;20;19;;;;;;;V;0
734879;11;2022-05-12 08:13:12;1;45;ANDRADE PINTO;NGF0921;13,6;13,24;5,23;5,14;18;19;;;;;;;V;0
734879;11;2022-05-12 09:15:12;4;48;PARAIBUNA;NGF0921;10,84;10,41;4,37;4,26;16;17;2,62;0,38;4,35;2,0;17,0;0,0;V;0
734879;11;2022-05-12 09:15:12;3;47;PARAIBUNA;NGF0921;10,84;10,41;4,37;4,26;11;3;2,62;0,38;4,35;2,0;0,0;17,0;V;0
734879;11;2022-05-12 09:15:12;2;46;PARAIBUNA;NGF0921;10,84;10,41;4,37;4,26;14;14;2,62;0,38;4,35;2,0;8,0;0,0;V;0
734879;11;2022-05-12 09:15:12;1;45;PARAIBUNA;NGF0921;10,84;10,41;4,37;4,26;14;16;2,62;0,38;4,35;2,0;0,0;0,0;V;0
734879;11;2022-05-12 13:15:10;4;48;CACHOEIRA;NGF0921;12,07;13,86;4,2;4,78;16;16;;;;;;;V;0
734879;11;2022-05-12 13:15:10;3;47;CACHOEIRA;NGF0921;12,07;13,86;4,2;4,78;13;9;;;;;;;V;0
734879;11;2022-05-12 13:15:10;2;46;CACHOEIRA;NGF0921;12,07;13,86;4,2;4,78;17;12;;;;;;;V;0
734879;11;2022-05-12 13:15:10;1;45;CACHOEIRA;NGF0921;12,07;13,86;4,2;4,78;12;21;;;;;;;V;0
734879;11;2022-05-12 14:54:33;4;48;BUARQUE;NGF0921;12,79;11,86;4,59;4,28;17;19;;;;;;;V;0
734879;11;2022-05-12 14:54:33;3;47;BUARQUE;NGF0921;12,79;11,86;4,59;4,28;8;9;;;;;;;V;0
734879;11;2022-05-12 14:54:33;2;46;BUARQUE;NGF0921;12,79;11,86;4,59;4,28;18;7;;;;;;;V;0
734879;11;2022-05-12 14:54:33;1;45;BUARQUE;NGF0921;12,79;11,86;4,59;4,28;14;17;;;;;;;V;0
734879;11;2022-05-12 23:09:02;4;48;P1-06 P1-07 KM 302;NGF0921;12,97;11,53;4,38;4,33;22;18;;;;;;;V;0
734879;11;2022-05-12 23:09:02;3;47;P1-06 P1-07 KM 302;NGF0921;12,97;11,53;4,38;4,33;9;9;;;;;;;V;0
734879;11;2022-05-12 23:09:02;2;46;P1-06 P1-07 KM 302;NGF0921;12,97;11,53;4,38;4,33;18;17;;;;;;;V;0
734879;11;2022-05-12 23:09:02;1;45;P1-06 P1-07 KM 302;NGF0921;12,97;11,53;4,38;4,33;15;16;;;;;;;V;0
734879;11;2022-05-14 18:23:16;4;48;P1-06 P1-07 KM 302;NFG0526;13,67;15,85;3,24;3,44;18;15;;;;;;;V;0
734879;11;2022-05-14 18:23:16;3;47;P1-06 P1-07 KM 302;NFG0526;13,67;15,85;3,24;3,44;18;15;;;;;;;V;0
734879;11;2022-05-14 18:23:16;2;46;P1-06 P1-07 KM 302;NFG0526;13,67;15,85;3,24;3,44;18;21;;;;;;;V;0
734879;11;2022-05-14 18:23:16;1;45;P1-06 P1-07 KM 302;NFG0526;13,67;15,85;3,24;3,44;19;22;;;;;;;V;0
734879;11;2022-05-14 20:38:24;4;48;P1-08 P1-09 KM272;NFG0526;13,93;14,44;2,85;2,35;18;13;;;;;;;V;0
734879;11;2022-05-14 20:38:24;3;47;P1-08 P1-09 KM272;NFG0526;13,93;14,44;2,85;2,35;17;15;;;;;;;V;0
734879;11;2022-05-14 20:38:24;2;46;P1-08 P1-09 KM272;NFG0526;13,93;14,44;2,85;2,35;17;15;;;;;;;V;0
734879;11;2022-05-14 20:38:24;1;45;P1-08 P1-09 KM272;NFG0526;13,93;14,44;2,85;2,35;16;18;;;;;;;V;0
734879;11;2022-05-14 21:41:57;4;48;P1-11 P1-10 KM237;NFG0526;16,65;17,11;3,3;3,19;22;15;45,42;39,45;15,15;16,59;45,0;45,0;V;0
734879;11;2022-05-14 21:41:57;3;47;P1-11 P1-10 KM237;NFG0526;16,65;17,11;3,3;3,19;21;18;45,42;39,45;15,15;16,59;61,0;58,0;V;0
734879;11;2022-05-14 21:41:57;2;46;P1-11 P1-10 KM237;NFG0526;16,65;17,11;3,3;3,19;21;18;45,42;39,45;15,15;16,59;61,0;45,0;V;0
734879;11;2022-05-14 21:41:57;1;45;P1-11 P1-10 KM237;NFG0526;16,65;17,11;3,3;3,19;17;22;45,42;39,45;15,15;16,59;45,0;34,0;V;0
734879;11;2022-05-14 22:14:34;4;48;P1-12 P1-13 KM212;NFG0526;11,83;12,5;3,92;3,2;17;9;;;;;;;V;0
734879;11;2022-05-14 22:14:34;3;47;P1-12 P1-13 KM212;NFG0526;11,83;12,5;3,92;3,2;11;12;;;;;;;V;0
734879;11;2022-05-14 22:14:34;2;46;P1-12 P1-13 KM212;NFG0526;11,83;12,5;3,92;3,2;14;16;;;;;;;V;0
734879;11;2022-05-14 22:14:34;1;45;P1-12 P1-13 KM212;NFG0526;11,83;12,5;3,92;3,2;12;18;;;;;;;V;0
734879;11;2022-05-14 22:56:22;4;48;P2-01 P1-14 KM186;NFG0526;16,36;16,36;3,89;3,78;24;16;;;;;;;V;0
734879;11;2022-05-14 22:56:22;3;47;P2-01 P1-14 KM186;NFG0526;16,36;16,36;3,89;3,78;20;17;;;;;;;V;0
734879;11;2022-05-14 22:56:22;2;46;P2-01 P1-14 KM186;NFG0526;16,36;16,36;3,89;3,78;24;21;;;;;;;V;0
734879;11;2022-05-14 22:56:22;1;45;P2-01 P1-14 KM186;NFG0526;16,36;16,36;3,89;3,78;21;21;;;;;;;V;0
734879;11;2022-05-14 23:21:55;4;48;P2-01 P2-02;NFG0526;18,39;18,15;3,64;3,71;27;17;;;;;;;V;0
734879;11;2022-05-14 23:21:55;3;47;P2-01 P2-02;NFG0526;18,39;18,15;3,64;3,71;21;17;;;;;;;V;0
734879;11;2022-05-14 23:21:55;2;46;P2-01 P2-02;NFG0526;18,39;18,15;3,64;3,71;22;20;;;;;;;V;0
734879;11;2022-05-14 23:21:55;1;45;P2-01 P2-02;NFG0526;18,39;18,15;3,64;3,71;19;21;;;;;;;V;0
734879;11;2022-05-14 23:52:23;4;48;P2-03 P2-03A KM144;NFG0526;12,13;10,93;4,88;5,21;16;4;;;;;;;V;0
734879;11;2022-05-14 23:52:23;3;47;P2-03 P2-03A KM144;NFG0526;12,13;10,93;4,88;5,21;8;6;;;;;;;V;0
734879;11;2022-05-14 23:52:23;2;46;P2-03 P2-03A KM144;NFG0526;12,13;10,93;4,88;5,21;13;1;;;;;;;V;0
734879;11;2022-05-14 23:52:23;1;45;P2-03 P2-03A KM144;NFG0526;12,13;10,93;4,88;5,21;13;21;;;;;;;V;0
734879;11;2022-05-15 00:44:06;4;48;P02-04 P02-05 KM114;NFG0526;17,25;15,88;3,6;3,32;24;17;;;;;;;V;0
734879;11;2022-05-15 00:44:06;3;47;P02-04 P02-05 KM114;NFG0526;17,25;15,88;3,6;3,32;19;17;;;;;;;V;0
734879;11;2022-05-15 00:44:06;2;46;P02-04 P02-05 KM114;NFG0526;17,25;15,88;3,6;3,32;21;17;;;;;;;V;0
734879;11;2022-05-15 00:44:06;1;45;P02-04 P02-05 KM114;NFG0526;17,25;15,88;3,6;3,32;18;21;;;;;;;V;0
734879;11;2022-05-15 02:07:18;4;48;P2-09 P2-08 KM64;NFG0526;16,69;15,47;3,91;3,41;24;17;;;;;;;V;0
734879;11;2022-05-15 02:07:18;3;47;P2-09 P2-08 KM64;NFG0526;16,69;15,47;3,91;3,41;18;14;;;;;;;V;0
734879;11;2022-05-15 02:07:18;2;46;P2-09 P2-08 KM64;NFG0526;16,69;15,47;3,91;3,41;24;19;;;;;;;V;0
734879;11;2022-05-15 02:07:18;1;45;P2-09 P2-08 KM64;NFG0526;16,69;15,47;3,91;3,41;21;20;;;;;;;V;0
734879;11;2022-05-15 02:39:58;4;48;P2-10 P2-11 KM 39.68;NFG0526;18,19;18,86;3,75;3,67;26;20;;;;;;;V;0
734879;11;2022-05-15 02:39:58;3;47;P2-10 P2-11 KM 39.68;NFG0526;18,19;18,86;3,75;3,67;17;17;;;;;;;V;0
734879;11;2022-05-15 02:39:58;2;46;P2-10 P2-11 KM 39.68;NFG0526;18,19;18,86;3,75;3,67;24;22;;;;;;;V;0
734879;11;2022-05-15 02:39:58;1;45;P2-10 P2-11 KM 39.68;NFG0526;18,19;18,86;3,75;3,67;20;23;;;;;;;V;0
734879;11;2022-05-15 02:59:21;4;48;P2-13 P2-12 KM21;NFG0526;27,58;26,36;6,23;4,98;37;26;100,88;107,35;27,62;28,27;81,0;125,0;V;0
734879;11;2022-05-15 02:59:21;3;47;P2-13 P2-12 KM21;NFG0526;27,58;26,36;6,23;4,98;30;26;100,88;107,35;27,62;28,27;128,0;109,0;V;0
734879;11;2022-05-15 02:59:21;2;46;P2-13 P2-12 KM21;NFG0526;27,58;26,36;6,23;4,98;37;30;100,88;107,35;27,62;28,27;142,0;112,0;V;0
734879;11;2022-05-15 02:59:21;1;45;P2-13 P2-12 KM21;NFG0526;27,58;26,36;6,23;4,98;33;32;100,88;107,35;27,62;28,27;77,0;92,0;V;0
734879;11;2022-05-15 04:29:55;4;48;WALDEMAR BRITO LINHA 1;NFG0526;25,41;25,53;4,44;4,2;30;27;;;;;;;V;0
734879;11;2022-05-15 04:29:55;3;47;WALDEMAR BRITO LINHA 1;NFG0526;25,41;25,53;4,44;4,2;28;24;;;;;;;V;0
734879;11;2022-05-15 04:29:55;2;46;WALDEMAR BRITO LINHA 1;NFG0526;25,41;25,53;4,44;4,2;30;27;;;;;;;V;0
734879;11;2022-05-15 04:29:55;1;45;WALDEMAR BRITO LINHA 1;NFG0526;25,41;25,53;4,44;4,2;26;27;;;;;;;V;0
734879;11;2022-05-15 06:49:35;4;48;MARIO BELO LINHA 1;NFG0526;18,3;20,6;3,67;4,38;24;21;162,9;171,24;48,15;48,31;92,0;69,0;V;0
734879;11;2022-05-15 06:49:35;3;47;MARIO BELO LINHA 1;NFG0526;18,3;20,6;3,67;4,38;19;21;162,9;171,24;48,15;48,31;69,0;102,0;V;0
734879;11;2022-05-15 06:49:35;2;46;MARIO BELO LINHA 1;NFG0526;18,3;20,6;3,67;4,38;23;22;162,9;171,24;48,15;48,31;131,0;45,0;V;0
734879;11;2022-05-15 06:49:35;1;45;MARIO BELO LINHA 1;NFG0526;18,3;20,6;3,67;4,38;19;27;162,9;171,24;48,15;48,31;88,0;96,0;V;0
734879;11;2022-05-15 17:01:38;4;48;MARIO BELO LINHA 2;NGF0529;9,78;10,97;4,6;4,98;17;10;;;;;;;V;0
734879;11;2022-05-15 17:01:38;3;47;MARIO BELO LINHA 2;NGF0529;9,78;10,97;4,6;4,98;10;9;;;;;;;V;0
734879;11;2022-05-15 17:01:38;2;46;MARIO BELO LINHA 2;NGF0529;9,78;10,97;4,6;4,98;14;14;;;;;;;V;0
734879;11;2022-05-15 17:01:38;1;45;MARIO BELO LINHA 2;NGF0529;9,78;10,97;4,6;4,98;15;18;;;;;;;V;0
734879;11;2022-05-15 18:40:01;4;48;DEMETRIO RIBEIRO;NGF0529;14,81;15,61;5,32;5,37;24;14;3,37;0,96;4,29;2,71;8,0;0,0;V;0
734879;11;2022-05-15 18:40:01;3;47;DEMETRIO RIBEIRO;NGF0529;14,81;15,61;5,32;5,37;14;13;3,37;0,96;4,29;2,71;8,0;8,0;V;0
734879;11;2022-05-15 18:40:01;2;46;DEMETRIO RIBEIRO;NGF0529;14,81;15,61;5,32;5,37;21;21;3,37;0,96;4,29;2,71;8,0;8,0;V;0
734879;11;2022-05-15 18:40:01;1;45;DEMETRIO RIBEIRO;NGF0529;14,81;15,61;5,32;5,37;20;23;3,37;0,96;4,29;2,71;0,0;0,0;V;0
734879;11;2022-05-15 19:40:17;4;48;ANDRADE PINTO;NGF0529;14,07;13,89;5,21;5,21;26;12;;;;;;;V;0
734879;11;2022-05-15 19:40:17;3;47;ANDRADE PINTO;NGF0529;14,07;13,89;5,21;5,21;14;9;;;;;;;V;0
734879;11;2022-05-15 19:40:17;2;46;ANDRADE PINTO;NGF0529;14,07;13,89;5,21;5,21;21;19;;;;;;;V;0
734879;11;2022-05-15 19:40:17;1;45;ANDRADE PINTO;NGF0529;14,07;13,89;5,21;5,21;18;21;;;;;;;V;0
734879;11;2022-05-15 20:44:06;4;48;PARAIBUNA;NGF0529;12,45;11,62;4,09;4,21;21;11;2,6;0,37;4,1;2,18;17,0;0,0;V;0
734879;11;2022-05-15 20:44:06;3;47;PARAIBUNA;NGF0529;12,45;11,62;4,09;4,21;12;8;2,6;0,37;4,1;2,18;8,0;0,0;V;0
734879;11;2022-05-15 20:44:06;2;46;PARAIBUNA;NGF0529;12,45;11,62;4,09;4,21;18;16;2,6;0,37;4,1;2,18;8,0;0,0;V;0
734879;11;2022-05-15 20:44:06;1;45;PARAIBUNA;NGF0529;12,45;11,62;4,09;4,21;16;17;2,6;0,37;4,1;2,18;0,0;0,0;V;0
734879;11;2022-05-15 23:26:15;4;48;MANTIQUEIRA;NGF0529;13,69;13,83;4,41;4,25;22;15;7,82;7,55;4,32;5,44;17,0;8,0;V;0
734879;11;2022-05-15 23:26:15;3;47;MANTIQUEIRA;NGF0529;13,69;13,83;4,41;4,25;13;13;7,82;7,55;4,32;5,44;17,0;17,0;V;0
734879;11;2022-05-15 23:26:15;2;46;MANTIQUEIRA;NGF0529;13,69;13,83;4,41;4,25;20;20;7,82;7,55;4,32;5,44;17,0;8,0;V;0
734879;11;2022-05-15 23:26:15;1;45;MANTIQUEIRA;NGF0529;13,69;13,83;4,41;4,25;17;21;7,82;7,55;4,32;5,44;8,0;8,0;V;0
734879;11;2022-05-16 00:41:52;4;46;CACHOEIRA;NGF0529;12,48;14,89;4,22;4,76;17;24;;;;;;;V;0
734879;11;2022-05-16 00:41:52;3;45;CACHOEIRA;NGF0529;12,48;14,89;4,22;4,76;18;24;;;;;;;V;0
734879;11;2022-05-16 00:41:52;2;44;CACHOEIRA;NGF0529;12,48;14,89;4,22;4,76;9;12;;;;;;;V;0
734879;11;2022-05-16 00:41:52;1;43;CACHOEIRA;NGF0529;12,48;14,89;4,22;4,76;21;9;;;;;;;V;0
734879;11;2022-05-16 02:00:58;4;48;BUARQUE;NGF0529;14,58;13,53;5,31;4,53;21;11;;;;;;;V;0
734879;11;2022-05-16 02:00:58;3;47;BUARQUE;NGF0529;14,58;13,53;5,31;4,53;14;13;;;;;;;V;0
734879;11;2022-05-16 02:00:58;2;46;BUARQUE;NGF0529;14,58;13,53;5,31;4,53;26;21;;;;;;;V;0
734879;11;2022-05-16 02:00:58;1;45;BUARQUE;NGF0529;14,58;13,53;5,31;4,53;24;20;;;;;;;V;0
734879;11;2022-05-16 05:50:26;4;48;P1-06 P1-07 KM 302;NGF0529;11,39;10,24;4,61;4,53;22;7;;;;;;;V;0
734879;11;2022-05-16 05:50:26;3;47;P1-06 P1-07 KM 302;NGF0529;11,39;10,24;4,61;4,53;9;4;;;;;;;V;0
734879;11;2022-05-16 05:50:26;2;46;P1-06 P1-07 KM 302;NGF0529;11,39;10,24;4,61;4,53;18;13;;;;;;;V;0
734879;11;2022-05-16 05:50:26;1;45;P1-06 P1-07 KM 302;NGF0529;11,39;10,24;4,61;4,53;15;17;;;;;;;V;0
734879;130;2022-05-16 17:17:15;4;524;P1-06 P1-07 KM 302;NFL0132;10,3;11,33;3,39;3,03;17;17;;;;;;;V;0
734879;130;2022-05-16 17:17:15;3;523;P1-06 P1-07 KM 302;NFL0132;10,3;11,33;3,39;3,03;17;17;;;;;;;V;0
734879;130;2022-05-16 17:17:15;2;522;P1-06 P1-07 KM 302;NFL0132;10,3;11,33;3,39;3,03;12;12;;;;;;;V;0
734879;130;2022-05-16 17:17:15;1;521;P1-06 P1-07 KM 302;NFL0132;10,3;11,33;3,39;3,03;10;15;;;;;;;V;0
734879;130;2022-05-16 19:51:07;4;524;P1-08 P1-09 KM272;NFL0132;13,05;12,56;2,61;2,17;19;17;;;;;;;V;0
734879;130;2022-05-16 19:51:07;3;523;P1-08 P1-09 KM272;NFL0132;13,05;12,56;2,61;2,17;19;17;;;;;;;V;0
734879;130;2022-05-16 19:51:07;2;522;P1-08 P1-09 KM272;NFL0132;13,05;12,56;2,61;2,17;13;14;;;;;;;V;0
734879;130;2022-05-16 19:51:07;1;521;P1-08 P1-09 KM272;NFL0132;13,05;12,56;2,61;2,17;11;14;;;;;;;V;0
734879;130;2022-05-16 20:52:06;4;524;P1-11 P1-10 KM237;NFL0132;16,29;16,17;3,17;3,03;24;23;41,5;32,27;14,06;17,51;28,0;28,0;V;0
734879;130;2022-05-16 20:52:06;3;523;P1-11 P1-10 KM237;NFL0132;16,29;16,17;3,17;3,03;21;21;41,5;32,27;14,06;17,51;45,0;42,0;V;0
734879;130;2022-05-16 20:52:06;2;522;P1-11 P1-10 KM237;NFL0132;16,29;16,17;3,17;3,03;17;17;41,5;32,27;14,06;17,51;21,0;61,0;V;0
734879;130;2022-05-16 20:52:06;1;521;P1-11 P1-10 KM237;NFL0132;16,29;16,17;3,17;3,03;15;18;41,5;32,27;14,06;17,51;54,0;58,0;V;0
734879;130;2022-05-16 21:23:58;4;524;P1-12 P1-13 KM212;NFL0132;10,17;11,52;4,0;3,08;15;16;;;;;;;V;0
734879;130;2022-05-16 21:23:58;3;523;P1-12 P1-13 KM212;NFL0132;10,17;11,52;4,0;3,08;6;13;;;;;;;V;0
734879;130;2022-05-16 21:23:58;2;522;P1-12 P1-13 KM212;NFL0132;10,17;11,52;4,0;3,08;8;10;;;;;;;V;0
734879;130;2022-05-16 21:23:58;1;521;P1-12 P1-13 KM212;NFL0132;10,17;11,52;4,0;3,08;1;14;;;;;;;V;0
734879;130;2022-05-16 22:28:40;4;524;P2-01 P2-02;NFL0132;17,84;17,0;3,67;3,72;27;24;;;;;;;V;0
734879;130;2022-05-16 22:28:40;3;523;P2-01 P2-02;NFL0132;17,84;17,0;3,67;3,72;22;17;;;;;;;V;0
734879;130;2022-05-16 22:28:40;2;522;P2-01 P2-02;NFL0132;17,84;17,0;3,67;3,72;21;17;;;;;;;V;0
734879;130;2022-05-16 22:28:40;1;521;P2-01 P2-02;NFL0132;17,84;17,0;3,67;3,72;14;19;;;;;;;V;0
734879;130;2022-05-16 22:58:26;4;524;P2-03 P2-03A KM144;NFL0132;11,7;10,65;4,85;5,03;1;1;;;;;;;V;0
734879;130;2022-05-16 22:58:26;3;523;P2-03 P2-03A KM144;NFL0132;11,7;10,65;4,85;5,03;4;10;;;;;;;V;0
734879;130;2022-05-16 22:58:26;2;522;P2-03 P2-03A KM144;NFL0132;11,7;10,65;4,85;5,03;7;8;;;;;;;V;0
734879;130;2022-05-16 22:58:26;1;521;P2-03 P2-03A KM144;NFL0132;11,7;10,65;4,85;5,03;0;20;;;;;;;V;0
734879;130;2022-05-16 23:48:57;4;524;P02-04 P02-05 KM114;NFL0132;17,5;17,29;3,72;3,68;26;24;;;;;;;V;0
734879;130;2022-05-16 23:48:57;3;523;P02-04 P02-05 KM114;NFL0132;17,5;17,29;3,72;3,68;19;21;;;;;;;V;0
734879;130;2022-05-16 23:48:57;2;522;P02-04 P02-05 KM114;NFL0132;17,5;17,29;3,72;3,68;19;21;;;;;;;V;0
734879;130;2022-05-16 23:48:57;1;521;P02-04 P02-05 KM114;NFL0132;17,5;17,29;3,72;3,68;13;23;;;;;;;V;0
734879;130;2022-05-17 11:29:07;4;524;P2-09 P2-08 KM64;NFL0132;10,75;9,28;4,27;3,69;18;14;;;;;;;V;0
734879;130;2022-05-17 11:29:07;3;523;P2-09 P2-08 KM64;NFL0132;10,75;9,28;4,27;3,69;16;15;;;;;;;V;0
734879;130;2022-05-17 11:29:07;2;522;P2-09 P2-08 KM64;NFL0132;10,75;9,28;4,27;3,69;7;11;;;;;;;V;0
734879;130;2022-05-17 11:29:07;1;521;P2-09 P2-08 KM64;NFL0132;10,75;9,28;4,27;3,69;3;14;;;;;;;V;0
734879;130;2022-05-17 12:04:12;4;524;P2-10 P2-11 KM 39.68;NFL0132;14,96;14,74;3,69;3,46;23;20;;;;;;;V;0
734879;130;2022-05-17 12:04:12;3;523;P2-10 P2-11 KM 39.68;NFL0132;14,96;14,74;3,69;3,46;18;18;;;;;;;V;0
734879;130;2022-05-17 12:04:12;2;522;P2-10 P2-11 KM 39.68;NFL0132;14,96;14,74;3,69;3,46;13;17;;;;;;;V;0
734879;130;2022-05-17 12:04:12;1;521;P2-10 P2-11 KM 39.68;NFL0132;14,96;14,74;3,69;3,46;13;19;;;;;;;V;0
734879;130;2022-05-17 12:29:22;4;524;P2-13 P2-12 KM21;NFL0132;24,63;21,54;6,0;4,68;36;27;84,31;86,22;22,89;20,7;73,0;92,0;V;0
734879;130;2022-05-17 12:29:22;3;523;P2-13 P2-12 KM21;NFL0132;24,63;21,54;6,0;4,68;28;24;84,31;86,22;22,89;20,7;84,0;58,0;V;0
734879;130;2022-05-17 12:29:22;2;522;P2-13 P2-12 KM21;NFL0132;24,63;21,54;6,0;4,68;26;28;84,31;86,22;22,89;20,7;61,0;148,0;V;0
734879;130;2022-05-17 12:29:22;1;521;P2-13 P2-12 KM21;NFL0132;24,63;21,54;6,0;4,68;19;24;84,31;86,22;22,89;20,7;49,0;84,0;V;0
734879;130;2022-05-17 17:13:42;4;524;WALDEMAR BRITO LINHA 1;NFL0132;12,25;11,47;1,69;1,64;14;12;;;;;;;V;0
734879;130;2022-05-17 17:13:42;3;523;WALDEMAR BRITO LINHA 1;NFL0132;12,25;11,47;1,69;1,64;14;12;;;;;;;V;0
734879;130;2022-05-17 17:13:42;2;522;WALDEMAR BRITO LINHA 1;NFL0132;12,25;11,47;1,69;1,64;13;13;;;;;;;V;0
734879;130;2022-05-17 17:13:42;1;521;WALDEMAR BRITO LINHA 1;NFL0132;12,25;11,47;1,69;1,64;12;12;;;;;;;V;0
734879;130;2022-05-17 20:35:34;4;524;MARIO BELO LINHA 1;NFL0132;16,11;17,01;3,79;4,46;20;24;131,49;132,83;35,15;33,3;45,0;49,0;V;0
734879;130;2022-05-17 20:35:34;3;523;MARIO BELO LINHA 1;NFL0132;16,11;17,01;3,79;4,46;17;21;131,49;132,83;35,15;33,3;96,0;73,0;V;0
734879;130;2022-05-17 20:35:34;2;522;MARIO BELO LINHA 1;NFL0132;16,11;17,01;3,79;4,46;13;17;131,49;132,83;35,15;33,3;17,0;92,0;V;0
